lat,lng,population,Location
30.8727,-85.1612,663,"Greenwood, FL"
30.3317,-82.7562,769,"White Springs, FL"
28.087,-80.57,2894,"Indialantic, FL"
28.9349,-81.2882,11697,"Orange City, FL"
24.7262,-81.0376,9591,"Marathon, FL"
27.9788,-82.7624,115513,"Clearwater, FL"
29.7357,-81.2414,1008,"Crescent Beach, FL"
28.4847,-81.0808,7516,"Wedgefield, FL"
29.8267,-85.3069,3770,"Port St. Joe, FL"
27.9193,-82.2293,37546,"Valrico, FL"
26.5505,-81.8678,11242,"Villas, FL"
30.2362,-85.6387,20922,"Lynn Haven, FL"
25.6105,-80.4297,36898,"Richmond West, FL"
30.3165,-81.4118,7280,"Neptune Beach, FL"
25.7061,-80.353,15875,"Sunset, FL"
27.4668,-82.6688,4332,"Cortez, FL"
30.4716,-83.413,3793,"Madison, FL"
30.2369,-85.8774,12757,"Panama City Beach, FL"
28.638,-81.1158,2452,"Chuluota, FL"
25.9565,-80.1372,38202,"Aventura, FL"
29.3734,-82.4578,3176,"Williston, FL"
27.9226,-81.9978,9719,"Fuller Heights, FL"
25.8487,-80.1535,8317,"North Bay Village, FL"
30.7122,-86.1208,7232,"DeFuniak Springs, FL"
28.0112,-82.7523,2925,"Greenbriar, FL"
28.3201,-80.732,27476,"Rockledge, FL"
25.6908,-80.1653,13182,"Key Biscayne, FL"
25.4665,-80.4472,69907,"Homestead, FL"
25.7723,-80.3458,59255,"Fountainebleau, FL"
26.1407,-80.1809,2558,"Roosevelt Gardens, FL"
30.4826,-87.0651,47,"Dickerson City, FL"
28.5644,-81.1074,8904,"Bithlo, FL"
26.6888,-80.1371,4209,"Lake Belvedere Estates, FL"
30.0638,-82.239,242,"Raiford, FL"
27.1862,-81.8521,7653,"Southeast Arcadia, FL"
30.1976,-85.6975,3458,"Pretty Bayou, FL"
26.8754,-80.0589,3617,"Juno Beach, FL"
29.178,-82.1511,164712,"Ocala, FL"
27.0577,-82.1975,195992,"North Port, FL"
28.3869,-81.5756,50,"Bay Lake, FL"
28.1205,-82.6868,32248,"East Lake, FL"
27.8536,-82.8438,1473,"Indian Shores, FL"
24.5658,-81.7351,4201,"Stock Island, FL"
27.3243,-80.2425,5055,"Hutchinson Island South, FL"
30.1812,-85.6268,3547,"Cedar Grove, FL"
30.3854,-86.3443,8555,"Miramar Beach, FL"
30.5109,-81.8088,5245,"Nassau Village-Ratliff, FL"
29.4593,-82.5905,2156,"East Bronson, FL"
27.3926,-82.6341,7292,"Longboat Key, FL"
27.7149,-82.3569,21986,"Sun City Center, FL"
28.5375,-82.6208,1693,"Weeki Wachee Gardens, FL"
26.1844,-81.7031,29841,"Golden Gate, FL"
26.4765,-81.8193,17597,"San Carlos Park, FL"
29.0006,-81.424,608,"Lake Mack-Forest Hills, FL"
26.7812,-80.0741,34674,"Riviera Beach, FL"
28.182,-82.553,7983,"Odessa, FL"
26.3253,-80.1947,504,"Hillsboro Pines, FL"
25.984,-80.1923,15153,"West Park, FL"
27.5908,-81.5081,10408,"Avon Park, FL"
28.2312,-82.2052,4734,"Zephyrhills West, FL"
26.7188,-81.6269,2684,"Alva, FL"
26.7113,-81.695,2357,"Olga, FL"
29.7812,-82.034,7134,"Keystone Heights, FL"
27.4612,-82.5821,24935,"South Bradenton, FL"
25.7786,-80.376,21028,"Sweetwater, FL"
30.395,-86.4701,13765,"Destin, FL"
30.8859,-87.2218,492,"Brownsdale, FL"
26.5611,-81.9134,7732,"McGregor, FL"
29.1031,-82.005,8508,"Silver Springs Shores, FL"
28.1396,-82.4467,21448,"Lutz, FL"
28.0875,-82.4791,29184,"Lake Magdalene, FL"
27.8419,-81.6952,4090,"Alturas, FL"
27.9365,-82.8114,4088,"Belleair, FL"
28.4558,-81.5122,5081,"Bay Hill, FL"
24.5915,-81.6574,2994,"Big Coppitt Key, FL"
27.955,-80.6628,489912,"Palm Bay, FL"
27.4116,-82.5659,3215,"Whitfield, FL"
27.9927,-82.2198,3473,"Dover, FL"
24.7233,-81.0215,832,"Key Colony Beach, FL"
28.4417,-81.6145,25365,"Horizon West, FL"
28.519,-82.2918,1870,"Hill 'n Dale, FL"
30.7891,-85.3643,906,"Cottondale, FL"
30.3051,-81.9744,1466,"Baldwin, FL"
29.9474,-82.1129,5593,"Starke, FL"
28.243,-80.7368,9228,"Viera West, FL"
26.4738,-81.796,3850,"Three Oaks, FL"
27.5765,-81.636,619,"Lemon Grove, FL"
28.7013,-81.5303,51564,"Apopka, FL"
30.0988,-81.7124,29163,"Fleming Island, FL"
28.622,-81.7014,506,"Ferndale, FL"
26.9603,-82.3535,15169,"Englewood, FL"
26.9071,-82.3258,2042,"Grove City, FL"
26.1252,-80.1822,2215,"Boulevard Gardens, FL"
26.8338,-81.0985,3450,"Moore Haven, FL"
27.8191,-82.7385,15756,"West Lealman, FL"
27.7526,-82.7394,5118,"South Pasadena, FL"
27.5876,-81.9402,125,"Fort Green Springs, FL"
26.7258,-81.219,709,"Pioneer, FL"
25.9125,-80.3214,31087,"Miami Lakes, FL"
25.9007,-80.1686,62225,"North Miami, FL"
25.5765,-80.3356,45101,"Cutler Bay, FL"
30.5968,-83.107,872,"Jennings, FL"
28.379,-81.5262,11,"Lake Buena Vista, FL"
28.0118,-81.7017,245237,"Winter Haven, FL"
27.6463,-80.393,16919,"Vero Beach, FL"
28.11,-81.6157,24304,"Haines City, FL"
26.5036,-81.9998,1909,"Punta Rassa, FL"
30.5064,-82.9541,4705,"Jasper, FL"
29.3437,-81.0677,7692,"Ormond-by-the-Sea, FL"
26.0477,-80.3752,7958,"Southwest Ranches, FL"
26.6715,-80.0753,239,"Glen Ridge, FL"
29.3238,-82.7734,131,"Otter Creek, FL"
30.4592,-86.5499,2065,"Eglin AFB, FL"
30.3821,-87.2944,13569,"Warrington, FL"
25.966,-80.121,966,"Golden Beach, FL"
27.9216,-82.0244,5759,"Willow Oak, FL"
27.133,-80.8868,1607,"Buckhead Ridge, FL"
28.9175,-82.4541,9144,"Beverly Hills, FL"
28.933,-82.4761,9811,"Pine Ridge, FL"
28.7592,-81.336,16474,"Lake Mary, FL"
30.1855,-82.6026,3030,"Watertown, FL"
30.7736,-87.0808,1064,"Allentown, FL"
28.5243,-82.4158,4038,"South Brooksville, FL"
30.0502,-81.9011,13316,"Middleburg, FL"
29.8977,-81.31,75932,"St. Augustine, FL"
29.5922,-82.0916,1519,"Hawthorne, FL"
30.6298,-84.4133,2640,"Havana, FL"
28.6295,-81.3718,17554,"Maitland, FL"
25.933,-81.6993,17904,"Marco Island, FL"
24.5637,-81.7768,32820,"Key West, FL"
25.8817,-80.1813,3184,"Biscayne Park, FL"
27.9841,-81.6197,794,"Waverly, FL"
29.9807,-81.8108,811,"Penney Farms, FL"
30.6977,-84.8341,4681,"Chattahoochee, FL"
28.1529,-80.5976,8566,"Indian Harbour Beach, FL"
30.3372,-81.4128,13608,"Atlantic Beach, FL"
28.0391,-81.7677,7708,"Inwood, FL"
28.5271,-81.2628,5116,"Rio Pinar, FL"
28.5013,-81.3877,3801,"Holden Heights, FL"
30.504,-86.139,2360,"Freeport, FL"
25.8696,-80.3046,239673,"Hialeah, FL"
28.7301,-81.5915,2997,"Zellwood, FL"
28.1058,-82.5263,22558,"Northdale, FL"
30.4667,-83.6352,798,"Greenville, FL"
27.3386,-82.543,706245,"Sarasota, FL"
29.5482,-82.888,603,"Andrews, FL"
27.826,-82.3761,18273,"Gibsonton, FL"
25.8171,-80.1396,92307,"Miami Beach, FL"
30.1796,-81.7375,14830,"Bellair-Meadowbrook Terrace, FL"
26.6994,-80.0989,9300,"Westgate, FL"
28.2075,-82.4476,35995,"Land O' Lakes, FL"
30.462,-87.312,21655,"Bellview, FL"
27.8434,-82.7839,18576,"Seminole, FL"
28.2519,-82.1653,2342,"Zephyrhills North, FL"
28.8397,-82.3437,7304,"Inverness, FL"
28.6451,-82.262,180,"Nobleton, FL"
28.088,-80.6652,698,"Melbourne Village, FL"
27.8575,-82.7534,9494,"Bardmoor, FL"
30.383,-86.8879,995,"Navarre Beach, FL"
28.456,-81.4465,2648,"Tangelo Park, FL"
26.7057,-81.5806,243,"Charleston Park, FL"
25.7464,-80.3049,24723,"Coral Terrace, FL"
30.4926,-86.5079,4946,"Valparaiso, FL"
26.6276,-80.1151,1414,"Kenwood Estates, FL"
25.1224,-80.412,10071,"Key Largo, FL"
26.8202,-80.6622,7925,"Pahokee, FL"
27.2438,-80.2423,13438,"Jensen Beach, FL"
28.4308,-82.6669,111,"Aripeka, FL"
27.976,-81.7573,2570,"Eagle Lake, FL"
25.4418,-80.4685,12155,"Florida City, FL"
30.4759,-87.0899,453,"Garcon Point, FL"
26.6445,-81.9955,630134,"Cape Coral, FL"
25.8697,-80.2174,15975,"Pinewood, FL"
28.9931,-82.4595,9011,"Citrus Springs, FL"
25.665,-80.3042,19651,"Pinecrest, FL"
28.8014,-82.0058,6831,"Wildwood, FL"
30.4551,-84.2527,253030,"Tallahassee, FL"
29.8039,-81.3086,9099,"St. Augustine Shores, FL"
30.7752,-85.5406,3762,"Chipley, FL"
28.3361,-82.259,1491,"St. Leo, FL"
29.7781,-82.4828,4533,"Alachua, FL"
30.4398,-86.6071,6227,"Ocean City, FL"
28.6484,-81.3457,8469,"Fern Park, FL"
27.9981,-82.2735,8239,"Seffner, FL"
28.887,-82.4311,7735,"Citrus Hills, FL"
26.948,-80.0755,451,"Jupiter Inlet Colony, FL"
27.5883,-80.3435,3675,"South Beach, FL"
30.635,-81.5678,12244,"Yulee, FL"
28.9967,-81.6462,235,"Pittman, FL"
25.7469,-80.3684,26565,"University Park, FL"
30.6967,-85.3952,475,"Alford, FL"
27.3092,-82.4788,16386,"Sarasota Springs, FL"
30.9589,-85.1622,2127,"Malone, FL"
27.3722,-80.3403,4185,"White City, FL"
27.4703,-82.5552,7034,"West Samoset, FL"
28.4283,-81.3677,1874,"Taft, FL"
28.905,-81.2136,194061,"Deltona, FL"
27.6747,-80.4102,9683,"Gifford, FL"
27.2855,-82.4731,9772,"Bee Ridge, FL"
30.109,-83.5821,6853,"Perry, FL"
30.5659,-84.5857,8791,"Quincy, FL"
28.6625,-81.3218,28395,"Casselberry, FL"
28.8118,-82.5392,13217,"Homosassa Springs, FL"
28.3595,-80.7712,5250,"Cocoa West, FL"
29.5165,-81.1475,400,"Beverly Beach, FL"
28.517,-82.5774,13,"Weeki Wachee, FL"
28.0464,-82.291,13743,"Thonotosassa, FL"
29.6442,-81.457,3520,"Flagler Estates, FL"
26.455,-80.0905,68749,"Delray Beach, FL"
27.3672,-81.9048,153,"Limestone, FL"
28.1918,-80.6593,1160,"Palm Shores, FL"
30.9802,-85.6223,206,"Noma, FL"
27.4752,-82.543,3922,"Samoset, FL"
26.7152,-80.1143,1293,"Schall Circle, FL"
29.948,-85.4157,1198,"Mexico Beach, FL"
25.8579,-81.3862,426,"Everglades, FL"
27.7883,-80.4815,25174,"Sebastian, FL"
26.5733,-81.8903,4979,"Whiskey Creek, FL"
26.6464,-80.2706,64848,"Wellington, FL"
26.1605,-80.2242,71970,"Lauderhill, FL"
27.0451,-80.1101,908,"Jupiter Island, FL"
25.7556,-80.4016,58250,"Tamiami, FL"
27.8361,-80.4884,1728,"Roseland, FL"
28.5421,-81.5966,43536,"Winter Garden, FL"
28.238,-81.5682,4292,"Loughman, FL"
30.3861,-86.9931,2671,"Woodlawn Beach, FL"
27.3711,-82.5177,8728,"North Sarasota, FL"
28.0579,-81.5538,2384,"Grenelefe, FL"
27.4345,-82.5794,20047,"Bayshore Gardens, FL"
27.2223,-80.2738,3405,"North River Shores, FL"
27.9572,-81.9496,12345,"Lakeland Highlands, FL"
26.5043,-80.109,282,"Golf, FL"
28.3611,-81.4357,22999,"Hunters Creek, FL"
28.4655,-82.1698,1759,"Lacoochee, FL"
28.0574,-81.861,4413,"Fussels Corner, FL"
26.7998,-80.0685,8645,"Lake Park, FL"
26.1304,-80.1801,1537,"Washington Park, FL"
28.0036,-81.6858,9006,"Cypress Gardens, FL"
26.646,-80.0752,3600,"Lake Clarke Shores, FL"
28.1946,-82.7703,1631,"Key Vista, FL"
28.3568,-82.1941,7134,"Dade City, FL"
29.0076,-81.3113,960,"DeLand Southwest, FL"
27.8683,-80.51,8859,"Micco, FL"
28.7098,-81.7798,1166,"Howey-in-the-Hills, FL"
29.8877,-82.3327,336,"Brooker, FL"
28.9274,-81.6651,3742,"Umatilla, FL"
27.7569,-80.3992,1767,"Wabasso Beach, FL"
28.5035,-81.541,3402,"Windermere, FL"
30.7697,-85.8465,282,"Westville, FL"
30.5619,-81.832,1342,"Callahan, FL"
27.1446,-82.4618,9283,"Laurel, FL"
28.985,-81.5404,1262,"Paisley, FL"
25.4937,-80.4369,27389,"Leisure City, FL"
26.7219,-81.4506,12605,"LaBelle, FL"
26.0128,-80.3382,170712,"Pembroke Pines, FL"
26.8217,-80.0577,13057,"North Palm Beach, FL"
29.7569,-82.862,483,"Bell, FL"
28.8087,-81.5631,608,"Sorrento, FL"
28.288,-82.2379,8932,"Pasadena Hills, FL"
26.8934,-82.0516,19761,"Punta Gorda, FL"
26.7243,-81.8491,40916,"North Fort Myers, FL"
28.0693,-80.6734,22089,"West Melbourne, FL"
30.7085,-84.9249,1796,"Sneads, FL"
30.7566,-86.9329,130,"Springhill, FL"
30.6187,-87.1667,22232,"Pace, FL"
28.0437,-82.3774,26489,"Temple Terrace, FL"
30.9766,-87.2629,3526,"Century, FL"
30.0484,-82.0724,723,"Lawtey, FL"
27.7241,-80.5974,5829,"Fellsmere, FL"
28.6067,-81.7321,11529,"Minneola, FL"
28.4417,-82.461,867,"Masaryktown, FL"
26.293,-81.5786,4948,"Orangetree, FL"
28.5731,-82.3745,3431,"North Brooksville, FL"
27.8083,-81.5695,284,"Hillcrest Heights, FL"
28.0596,-81.9053,6189,"Combee Settlement, FL"
26.8491,-80.062,884,"Juno Ridge, FL"
28.1782,-80.6019,11056,"Satellite Beach, FL"
27.2414,-80.8298,25846,"Okeechobee, FL"
30.5422,-83.8722,2395,"Monticello, FL"
26.2113,-80.2209,44198,"North Lauderdale, FL"
28.7509,-81.8194,1044,"Yalaha, FL"
28.5403,-81.7296,35211,"Clermont, FL"
28.7065,-82.309,5188,"Floral City, FL"
29.7104,-81.5102,643,"Hastings, FL"
28.7321,-82.4986,8465,"Sugarmill Woods, FL"
28.3022,-82.4624,4132,"Connerton, FL"
28.6889,-81.2704,36635,"Winter Springs, FL"
27.4966,-80.3416,639,"St. Lucie Village, FL"
25.8151,-80.3565,61130,"Doral, FL"
25.8556,-80.1954,2491,"El Portal, FL"
26.7404,-81.5241,1865,"Fort Denaud, FL"
26.8626,-80.6222,595,"Canal Point, FL"
29.8555,-84.6685,2503,"Carrabelle, FL"
26.6892,-81.8946,1321,"Palmona Park, FL"
28.4716,-82.4348,709,"Garden Grove, FL"
28.7065,-81.7346,2016,"Astatula, FL"
28.2106,-82.3238,53414,"Wesley Chapel, FL"
25.9129,-80.2013,34062,"Golden Glades, FL"
30.3322,-81.6749,1156291,"Jacksonville, FL"
29.2811,-82.44,69,"Morriston, FL"
25.6061,-80.3639,10634,"West Perrine, FL"
27.477,-81.453,62814,"Sebring, FL"
29.8395,-82.3783,390,"La Crosse, FL"
28.2758,-82.725,2831,"Port Richey, FL"
28.5727,-82.6545,12,"Pine Island, FL"
30.7123,-87.324,1239,"Molino, FL"
30.4729,-87.2496,22761,"Brent, FL"
29.0321,-82.6602,1320,"Inglis, FL"
27.0375,-80.4913,5722,"Indiantown, FL"
30.9868,-87.121,203,"Mount Carmel, FL"
26.0979,-80.2088,7963,"Broadview Park, FL"
30.1656,-84.2078,312,"St. Marks, FL"
28.1085,-80.6627,82011,"Melbourne, FL"
27.1958,-80.2438,16543,"Stuart, FL"
29.4375,-81.5173,2753,"Crescent City, FL"
30.0598,-84.4854,473,"Sopchoppy, FL"
29.0529,-82.441,1798,"Dunnellon, FL"
30.1901,-82.6471,25869,"Lake City, FL"
26.9918,-82.114,59654,"Port Charlotte, FL"
28.1224,-82.0387,6479,"Kathleen, FL"
28.4952,-82.3017,541,"Spring Lake, FL"
27.6964,-82.3034,7140,"Wimauma, FL"
26.5962,-80.103,2133,"Atlantis, FL"
27.9058,-81.9873,4118,"Mulberry, FL"
29.808,-82.5949,3407,"High Springs, FL"
29.8218,-82.7245,474,"Spring Ridge, FL"
26.584,-80.1001,3226,"Seminole Manor, FL"
28.3451,-82.5535,1847,"Quail Ridge, FL"
28.7014,-81.3487,15061,"Longwood, FL"
28.3793,-81.3903,15764,"Southchase, FL"
25.9852,-80.1777,6602,"Pembroke Park, FL"
26.6429,-81.0938,3654,"Montura, FL"
30.9609,-85.5123,3897,"Graceville, FL"
28.2346,-80.6079,1442,"Patrick AFB, FL"
30.1995,-85.6003,145239,"Panama City, FL"
26.1682,-80.2017,36069,"Lauderdale Lakes, FL"
26.2702,-80.2591,133037,"Coral Springs, FL"
28.6201,-81.5002,2935,"Clarcona, FL"
29.6804,-82.3458,199695,"Gainesville, FL"
30.3944,-84.8034,799,"Hosford, FL"
26.7741,-80.2779,38845,"The Acreage, FL"
27.2856,-82.497,6045,"South Gate Ridge, FL"
29.6203,-81.8965,1386,"Interlachen, FL"
29.7282,-84.994,3798,"Apalachicola, FL"
26.3359,-80.2126,3411,"Watergate, FL"
29.8643,-82.138,496,"Hampton, FL"
29.9904,-81.6807,7966,"Green Cove Springs, FL"
28.6021,-81.8205,13474,"Groveland, FL"
30.018,-82.3424,4833,"Lake Butler, FL"
25.7065,-80.4388,39952,"Kendall West, FL"
29.0484,-81.2966,1425,"North DeLand, FL"
29.0484,-81.0628,5489,"Samsula-Spruce Creek, FL"
30.4223,-86.6095,430,"Cinco Bayou, FL"
28.5591,-82.5537,8104,"North Weeki Wachee, FL"
30.5365,-87.1009,504,"Avalon, FL"
30.2752,-82.1603,453,"Glen St. Mary, FL"
29.4892,-82.8663,2180,"Chiefland, FL"
28.8642,-82.3768,3219,"Inverness Highlands North, FL"
27.5016,-82.6146,4213,"West Bradenton, FL"
27.8784,-82.2624,23395,"Bloomingdale, FL"
28.2993,-82.6049,4525,"Moon Lake, FL"
27.3564,-80.2984,6585,"Indian River Estates, FL"
28.9066,-82.4947,1259,"Black Diamond, FL"
26.6743,-80.0731,146,"Cloud Lake, FL"
29.296,-81.1003,42816,"Ormond Beach, FL"
27.8128,-82.8096,1479,"Redington Beach, FL"
29.5392,-81.246,401757,"Palm Coast, FL"
24.771,-80.9132,727,"Duck Key, FL"
28.7849,-82.6079,2019,"Homosassa, FL"
30.4115,-83.3003,331,"Lee, FL"
26.516,-81.9601,14349,"Iona, FL"
28.6021,-81.3946,11096,"Fairview Shores, FL"
27.4736,-80.3594,7597,"Fort Pierce North, FL"
26.4534,-82.1023,7363,"Sanibel, FL"
29.0224,-81.2873,32506,"DeLand, FL"
30.5722,-85.1264,526,"Altha, FL"
26.6643,-82.1477,299,"Pineland, FL"
27.3653,-82.4725,4383,"The Meadows, FL"
26.5804,-81.7453,10388,"Gateway, FL"
28.3465,-82.6025,2526,"Meadow Oaks, FL"
27.712,-80.4254,2510,"Winter Beach, FL"
29.933,-82.4148,390,"Worthington Springs, FL"
28.3594,-82.6888,12477,"Hudson, FL"
30.0972,-81.6176,31873,"Fruit Cove, FL"
27.2359,-80.2206,377,"Ocean Breeze Park, FL"
30.8925,-85.4108,244,"Jacob City, FL"
30.1444,-85.7525,3669,"Lower Grand Lagoon, FL"
28.4878,-81.3772,2930,"Edgewood, FL"
27.8139,-82.7747,3160,"Bay Pines, FL"
28.7589,-81.6341,2579,"Tangerine, FL"
28.6984,-81.4251,23359,"Wekiwa Springs, FL"
28.4988,-82.1832,4114,"Ridge Manor, FL"
25.5614,-80.388,11768,"Goulds, FL"
29.54,-82.5186,1209,"Archer, FL"
28.0201,-81.7933,5189,"Jan Phyl Village, FL"
30.9865,-87.0416,158,"Dixonville, FL"
28.5278,-81.1865,88025,"Alafaya, FL"
26.489,-80.0575,876,"Gulf Stream, FL"
26.199,-80.0972,6544,"Lauderdale-by-the-Sea, FL"
27.2977,-81.3715,16683,"Lake Placid, FL"
28.8784,-80.8351,2127,"Oak Hill, FL"
25.7037,-80.2715,51095,"Coral Gables, FL"
28.6856,-82.1159,4497,"Bushnell, FL"
28.4015,-81.4461,8259,"Williamsburg, FL"
27.9239,-82.3791,23484,"Palm River-Clair Mel, FL"
26.5281,-80.0811,77702,"Boynton Beach, FL"
30.5824,-87.0447,3979,"Bagdad, FL"
27.3537,-81.7895,228,"Gardner, FL"
28.0108,-82.576,83879,"Town 'n' Country, FL"
26.2279,-81.728,3945,"Vineyards, FL"
30.5828,-87.1615,264,"Floridatown, FL"
30.5705,-84.7324,607,"Greensboro, FL"
28.5483,-82.4897,4543,"Brookridge, FL"
26.7586,-80.0761,2009,"Mangonia Park, FL"
28.611,-81.9106,5616,"Mascotte, FL"
28.1041,-81.7264,5941,"Lake Alfred, FL"
28.2153,-82.1886,5207,"Zephyrhills South, FL"
28.4968,-81.3316,14023,"Conway, FL"
28.3853,-81.1709,1808,"Lake Mary Jane, FL"
28.0597,-82.611,23287,"Westchase, FL"
28.1864,-82.7429,20745,"Holiday, FL"
28.0771,-82.4335,44979,"University, FL"
28.4611,-81.3912,6112,"Sky Lake, FL"
30.195,-83.2909,179,"Day, FL"
28.382,-80.7674,18532,"Cocoa, FL"
28.6114,-81.2916,12634,"Goldenrod, FL"
26.7645,-82.0507,1998,"Burnt Store Marina, FL"
28.0577,-82.5149,34747,"Carrollwood, FL"
24.6746,-81.4986,1896,"Cudjoe Key, FL"
27.6164,-80.413,24029,"Vero Beach South, FL"
25.4936,-80.3911,843,"Homestead Base, FL"
25.6415,-80.4,16266,"Three Lakes, FL"
29.936,-81.3021,2903,"Villano Beach, FL"
29.9224,-82.7135,590,"Fort White, FL"
30.6772,-86.831,652,"Harold, FL"
26.9629,-82.0571,3870,"Charlotte Harbor, FL"
30.2011,-81.3949,20672,"Palm Valley, FL"
27.7645,-81.8058,6775,"Fort Meade, FL"
28.2605,-82.693,9753,"New Port Richey East, FL"
28.3255,-82.6834,26126,"Bayonet Point, FL"
26.0789,-80.287,105149,"Davie, FL"
26.6588,-80.1073,2154,"Pine Air, FL"
27.2796,-80.3884,432589,"Port St. Lucie, FL"
25.6697,-80.3556,75123,"Kendall, FL"
27.8293,-82.8278,2301,"Redington Shores, FL"
30.023,-84.9825,253,"Sumatra, FL"
26.2837,-80.0796,2017,"Hillsboro Beach, FL"
28.7658,-81.8995,148161,"Leesburg, FL"
26.6437,-81.9098,4363,"Lochmoor Waterway Estates, FL"
30.3796,-83.8135,161,"Lamont, FL"
28.3698,-81.3467,33688,"Meadow Woods, FL"
28.1804,-81.8295,2141,"Polk City, FL"
28.4042,-82.5467,11850,"Shady Hills, FL"
30.2224,-82.6464,1247,"Five Points, FL"
27.8295,-81.5897,1748,"Crooked Lake Park, FL"
27.9195,-81.5961,16066,"Lake Wales, FL"
26.0593,-80.1638,32030,"Dania Beach, FL"
26.6978,-80.1238,697,"Stacey Street, FL"
28.8823,-81.7812,277,"Lisbon, FL"
24.8247,-80.8129,193,"Layton, FL"
27.8961,-82.8444,4276,"Indian Rocks Beach, FL"
26.5727,-81.8775,4926,"Pine Manor, FL"
25.857,-80.2367,32433,"West Little River, FL"
29.0072,-81.4906,858,"Lake Kathryn, FL"
27.7084,-80.3851,4230,"Indian River Shores, FL"
27.8342,-81.5281,1399,"Babson Park, FL"
30.3775,-87.0578,2779,"Tiger Point, FL"
30.2818,-82.125,11231,"Macclenny, FL"
30.9278,-85.1181,117,"Bascom, FL"
26.7106,-80.2764,3528,"Loxahatchee Groves, FL"
30.1289,-85.6008,4577,"Parker, FL"
26.2326,-81.8108,5876,"Pelican Bay, FL"
29.9653,-81.4898,15025,"World Golf Village, FL"
30.4822,-84.0244,128,"Lloyd, FL"
26.7529,-80.9399,13845,"Clewiston, FL"
30.9504,-87.1523,603,"Jay, FL"
26.7493,-81.3876,4583,"Port LaBelle, FL"
26.2007,-80.0981,739,"Sea Ranch Lakes, FL"
30.2782,-81.4045,23518,"Jacksonville Beach, FL"
25.7474,-80.3358,30516,"Westchester, FL"
25.8146,-81.3603,74,"Chokoloskee, FL"
27.49,-82.574,56508,"Bradenton, FL"
28.0847,-82.7481,61553,"Palm Harbor, FL"
25.9563,-80.1606,17727,"Ojus, FL"
30.4174,-86.8907,34085,"Navarre, FL"
28.0507,-82.6697,14617,"Oldsmar, FL"
28.4771,-80.7874,11489,"Port St. John, FL"
28.2294,-81.2829,51282,"St. Cloud, FL"
30.0856,-85.6075,3557,"Tyndall AFB, FL"
27.9197,-82.8193,2112,"Belleair Bluffs, FL"
26.1412,-80.1464,180072,"Fort Lauderdale, FL"
30.3687,-87.0962,1824,"Oriole Beach, FL"
28.0115,-81.5995,4497,"Dundee, FL"
27.373,-82.4968,3590,"Desoto Lakes, FL"
26.1563,-80.1452,26,"Lazy Lake, FL"
28.5409,-82.4664,650,"Wiscon, FL"
27.908,-82.827,3041,"Harbor Bluffs, FL"
28.202,-80.6137,6669,"South Patrick Shores, FL"
30.4256,-84.9773,970,"Bristol, FL"
27.7942,-81.9784,396,"Bradley Junction, FL"
30.8887,-87.1687,212,"Pine Level, FL"
29.4501,-82.6391,1119,"Bronson, FL"
28.4753,-82.6612,2567,"Hernando Beach, FL"
28.5536,-81.6358,2996,"Oakland, FL"
26.6272,-80.1372,40719,"Greenacres, FL"
26.68,-82.1409,1349,"Bokeelia, FL"
26.1505,-81.7936,21948,"Naples, FL"
28.1809,-82.6581,10529,"Trinity, FL"
28.8143,-81.6344,13916,"Mount Dora, FL"
30.7083,-85.0207,876,"Grand Ridge, FL"
25.8997,-80.2551,16479,"Opa-locka, FL"
25.8475,-81.3754,364,"Plantation Island, FL"
27.6255,-81.9397,168,"Fort Green, FL"
27.638,-81.8244,2919,"Bowling Green, FL"
28.073,-82.5628,25994,"Citrus Park, FL"
26.516,-81.9293,1585,"Harlem Heights, FL"
25.8195,-80.2894,14424,"Miami Springs, FL"
30.1356,-81.7674,30983,"Lakeside, FL"
28.0371,-81.9063,6355,"Crystal Lake, FL"
28.5307,-81.5191,1911,"Gotha, FL"
28.1493,-82.7623,25331,"Tarpon Springs, FL"
25.6708,-80.4018,23062,"The Crossings, FL"
27.7541,-82.2882,2664,"Balm, FL"
28.7459,-81.8962,127,"Okahumpka, FL"
25.7081,-80.4078,59812,"Kendale Lakes, FL"
25.6211,-80.3616,15998,"Palmetto Estates, FL"
29.0249,-80.965,26470,"New Smyrna Beach, FL"
27.5296,-82.7338,1725,"Anna Maria, FL"
29.2443,-81.0462,12218,"Holly Hill, FL"
28.939,-81.4308,617,"Pine Lakes, FL"
27.774,-82.7663,6938,"Treasure Island, FL"
25.9773,-80.3351,140328,"Miramar, FL"
26.6758,-81.8171,4764,"Tice, FL"
27.3214,-80.3307,6055,"River Park, FL"
25.7839,-80.2102,6381966,"Miami, FL"
30.443,-85.0455,4638,"Blountstown, FL"
28.2669,-82.6257,5002,"River Ridge, FL"
26.8845,-82.2791,8981,"Rotonda, FL"
30.3114,-84.2595,2770,"Woodville, FL"
30.4407,-86.5657,7081,"Lake Lorraine, FL"
30.5203,-87.1904,33532,"Ferry Pass, FL"
26.9529,-81.9925,3317,"Cleveland, FL"
30.454,-86.9036,1634,"Holley, FL"
25.7578,-80.2969,8120,"West Miami, FL"
26.7469,-80.1316,110222,"West Palm Beach, FL"
28.1312,-82.5999,24236,"Keystone, FL"
26.6753,-80.108,1306,"Gun Club Estates, FL"
29.1459,-83.0387,690,"Cedar Key, FL"
29.4823,-81.6658,702,"Welaka, FL"
26.4088,-80.0661,3800,"Highland Beach, FL"
